index,palantir_pseudotime,palantir_entropy,cluster,fate_Ery,fate_Lymph,fate_DC,fate_Mono
Run4_195547402262878,0.25128702248892315,1.2801730023798092,1,0.2728527582252127,0.09443244012967383,0.22759301273227892,0.40512178891284484
Run4_195562272840997,0.37831112281946505,1.2432630757112275,1,0.23653843990348444,0.07642493870145248,0.24547939815856792,0.4415572232365035
Run4_195562273364387,0.0862442370709319,1.3118804215771616,0,0.30246192683185474,0.12056143386177808,0.20915005344571377,0.36782658586066436
Run4_195562273618206,0.12490377420700552,1.2728736696547875,0,0.3787544007521582,0.09452813425593885,0.19020189413163097,0.3365155708602866
Run4_195562273655733,0.4396295743183503,1.1815624024506235,7,0.16419352139803206,0.05466988693650581,0.33349520395515586,0.44764138771031076
Run4_195562287553262,0.5135408875822742,1.0018533686527205,2,0.635744953229609,0.0460798059881762,0.11423452395895402,0.20394071682328255
Run4_195562288135388,0.24431505643858872,1.2563935434830351,3,0.3915548066569726,0.08395446194741012,0.18896357984868986,0.3355271515469422
Run4_195562300360556,0.4728956074709753,1.228664579889107,4,0.22138423390661513,0.07112879780328651,0.2542378720730995,0.45324909621700626
Run4_195562319496997,0.6485621171720011,0.9414978166104052,6,0.10005249543090841,0.03291011265192385,0.20576728275722098,0.6612701091599514
Run4_195562319506654,0.5002329839924405,1.1417016222217977,7,0.13565658705902967,0.04501521430752265,0.40496016799449214,0.4143680306389587
Run4_195606431320494,0.02714127630027012,1.314047323663371,0,0.3014623393903466,0.12289049136890272,0.20877827830253598,0.36686889093822506
Run4_195606458063198,0.19684505939300528,1.2976989961833079,1,0.29610152572219783,0.10676486009508059,0.2156885595195178,0.38144505466321527
Run4_195606458297180,0.6014437055965675,0.8276149276014646,2,0.7364831050455255,0.033776244525328694,0.08252212449986288,0.14721852592930557
Run4_195606458558894,0.3797876634060457,1.243527705745025,1,0.23687927884846513,0.07650955491643573,0.2453156888890251,0.4412954773460817
Run4_195615826074908,0.09381726919469657,1.311105047850718,0,0.3026447605586729,0.11974032762495185,0.20934130895739297,0.36827360285899335
Run4_195615840422630,0.4327047501286033,1.2304027244948748,4,0.22421221437137345,0.07197182148040217,0.25111270646391587,0.4527032576843154
Run4_195615840460084,0.5036995666560652,0.940850929445591,2,0.6746185899506763,0.041838823672674136,0.10185923223278022,0.18168335414389392
Run4_195615853792491,0.520998362080698,1.1362078464018932,4,0.13262778454416632,0.044049811979962564,0.414076968986491,0.4092454344893826
Run4_195615872431860,0.6696347564350431,0.6560830631310999,3,0.05805483227629964,0.019110844467737698,0.11199228190953542,0.8108420413464323
Run4_195622403238116,0.38023596189662484,1.2403483421549297,1,0.23364838053935794,0.0753645916862265,0.24681742819611294,0.4441695995783105
Run4_195622417386716,0.3791218248234554,1.181551921862332,6,0.16418427450120612,0.054666795197763324,0.3335131931153759,0.4476357371856588
Run4_195622430428078,0.5955640151169979,0.8393303962879042,2,0.7305217431964386,0.034542993959202295,0.08438824457092473,0.15054701827345698
Run4_195622430498036,0.47857520752855914,1.2285852346180999,4,0.22232651445379084,0.07136071032752457,0.25220954304215987,0.4541032321765318
Run4_195623342168820,0.4692660132375217,1.1270843651637164,1,0.15510968524597316,0.050594658982351985,0.26267985674079136,0.5316157990308886
Run4_195623342172957,0.5008052516611546,1.2279649476528702,4,0.22178489990762645,0.07118166072499822,0.25237813667124015,0.45465530269614257
Run4_195623356938660,0.532156947471723,1.1232474368240772,4,0.1533553313075674,0.04998599266887498,0.2623624968308093,0.5342961791927537
Run4_195623388039605,0.26205986695715655,1.2750762226149666,1,0.2683219880213865,0.09126045766988097,0.23011113419855656,0.41030642011018625
Run4_195623388142430,0.6268962309008964,0.4113452972290359,5,0.0294548826604639,0.9064548645380524,0.024049449984081647,0.04004080281740409
Run4_195625758670110,0.4866534476141229,0.9594792116580632,2,0.6632074458140385,0.04310159366784223,0.1054870371777818,0.18820392334036104
Run4_195625772766949,0.5439858568581216,1.0974567047953325,7,0.11569921874279673,0.038647001985151974,0.4720403275236714,0.3736134517483804
Run4_195625773127910,0.6512547300537256,0.6963568207167744,3,0.06356053080491464,0.020923997251849107,0.12205733232667204,0.7934581396165694
Run4_195625785641204,0.665342866222988,0.7384961068256453,6,0.06897508446372043,0.022702098786902564,0.1344265249000658,0.7738962918493162
Run4_195625804547821,0.7335972013474464,0.40350982618365316,3,0.0295258752854537,0.0,0.056899574740685376,0.9038548999148694
Run4_195958617881501,0.7190560859052088,0.45755021363367576,6,0.03497039375657763,0.011511935414219724,0.06738847773220345,0.8861291930970033
Run4_195958618090790,0.44670211184684055,1.2299268920979363,4,0.2235395036513872,0.07177374987018159,0.2517289943505303,0.4529577521279089
Run4_195958618154723,0.22713956036696495,1.2903182768105406,1,0.2842990346786774,0.10119580142383094,0.22154137133576246,0.3929637925617403
Run4_195958632569060,0.6136771767695731,0.8112001238484016,2,0.7446830578627649,0.03272138584754739,0.07995529466237614,0.14264026162733343
Run4_195958632734107,0.2479255926943576,1.2938493305342145,1,0.27410652675573716,0.10541131082373427,0.22400531933694923,0.39647684308358977
Run4_195958633326307,0.8768805334101817,0.1407646644946267,8,0.9749882370447348,0.0,0.0,0.013973607715454306
Run4_195958663931622,0.5315845959621408,0.9067697122758969,2,0.6942909321524533,0.03922992299469982,0.09572246601423921,0.1707566788386313
Run4_195958664260979,0.6319831119865313,0.790245429009874,3,0.07734744773321195,0.025460700061847807,0.1478305088789252,0.7493613433260204
Run4_195967073807212,0.47132005003142663,0.9621606735839388,2,0.6616066301343928,0.04336621682755241,0.10597218337514584,0.18905496966293261
Run4_195967101618597,0.5775759928170455,1.098283595719501,6,0.1316936358184806,0.043363617378104,0.2926132196909826,0.5323295271124369
Run4_195967120463790,0.24604718388622268,1.2852561661916226,1,0.27926939361896724,0.09758856708281599,0.22438589599296702,0.39875614330526077
Run4_195967120529133,0.05524276411034445,1.3133829774067622,0,0.30187370794318025,0.12217105705127089,0.20885669845707577,0.36709853654848434
Run4_195967120529691,0.43281399572803836,1.2300812343804317,4,0.22398913478883536,0.07187967587290905,0.2511211596482248,0.4530100296900389
Run4_196019686955356,0.4083755298013896,1.0284735464414063,2,0.618856409712735,0.04957325694659427,0.1191619346909536,0.21240839864974048
Run4_196019687679853,0.21678273237950518,1.2945782416638842,1,0.28737642213564113,0.10455691093006651,0.21946467111576118,0.3886019958185427
Run4_196019701901740,0.1477426517124671,1.3038730991656184,0,0.3048204500030183,0.11239179807093004,0.21086155839490042,0.37192619353116385
Run4_196019714452388,0.2875582452239255,1.2773038354275974,1,0.27281154705546534,0.09223356142014458,0.22825062217639766,0.406704269348003
Run4_196019733019486,0.4737469772454026,0.9568094815198818,2,0.6650515804710083,0.043126768479186325,0.10483843394699782,0.18698321710283242
Run4_196019733085555,0.7818445465525737,0.39080136692177436,8,0.9092116292113962,0.011635144892703637,0.028431448274952583,0.05072177762095673
Run4_196019733322150,0.6198173248718354,0.9647604828721239,6,0.10492974470407168,0.03450055926421917,0.214136763934358,0.6464329320973559
Run4_196019733608365,0.02521172649110337,1.314069229557699,0,0.30144814011915644,0.12291430307929586,0.208775890028532,0.36686166677302606
Run4_196019733805803,0.5215242268030917,1.1326078542620464,4,0.1578508832658746,0.051378035288194394,0.2631765825092659,0.5275944989366705
Run4_196043577681646,0.6551979883798745,0.17078183180327366,5,0.0,0.969173450572815,0.0,0.013194911537184068
Run4_196043578137333,0.43291987382475056,1.206015934509598,7,0.1894159628597818,0.06165656506007735,0.29599886623958577,0.4529286058405609
Run4_196043593178524,0.10373190536972828,1.3103961070265635,0,0.3027287856825997,0.11899518743012004,0.2095439284490396,0.36873209843825194
Run4_196043604978909,0.5180718285476819,1.15909866557822,6,0.15405449868335164,0.0506487793201734,0.3244750154898754,0.47082170650660327
Run4_196043605657900,0.6121643669429316,0.5034254894433191,5,0.03854140151508856,0.8775971825357752,0.031468450198492474,0.052392965750646454
Run4_196043623840172,0.1292590358921035,1.3072774704072445,0,0.3033995594153473,0.11578341076106853,0.21030779935239544,0.37050923047120093
Run4_196043624269683,0.06526277673524424,1.3131565405351973,0,0.3019714906914178,0.12192685582459792,0.20889816444167786,0.36720348904231737
Run4_196043624574324,0.4375159389431771,1.249607231080804,4,0.3313486952648922,0.07007599345647665,0.21380160533870565,0.3847737059399369
Run4_196113236703005,0.4690362224114467,1.2234804049432682,4,0.21820263808628415,0.069998009837498,0.2529568477853415,0.45884250429088425
Run4_196113236978030,0.18657282868935965,1.3168729576181737,1,0.2848341107278049,0.12643983653947227,0.21387778576192806,0.3748482669708052
Run4_196113237404901,0.20868398223404336,1.292621882223409,1,0.2870002767703534,0.10289879116577434,0.22007878206554515,0.390022149998339
Run4_196113237424939,0.05138624610059005,1.3134665134529466,0,0.30182816497957904,0.12226125446269469,0.20884472613633326,0.3670658544214044
Run4_196113263881118,0.42625624312061366,1.2312120928737533,4,0.22490862643834786,0.0722245515211853,0.2508708587567043,0.4519959632837707
Run4_196163837225389,0.1567302682385422,1.303242469393993,0,0.30917375118591894,0.11182733164629988,0.20949305680886926,0.36950586035892397
Run4_196163851634485,0.4586856307325688,1.2075300881793674,6,0.2055027125426713,0.06602419699377338,0.25577108319014286,0.47270200727341993
Run4_196163852160430,0.8592564196479353,0.18684096459317795,8,0.9645773671720572,0.0,0.011093014934207385,0.01978996747536449
Run4_196163852167475,0.5508614298263814,0.8916441135940927,2,0.7027171717872884,0.0381326782584582,0.09308841144851697,0.16606173850576084
Run4_196163864287654,0.42076904112153307,1.1884524424508576,6,0.19220738335059454,0.061495896263652525,0.25863665197484975,0.4876600684109097
Run4_196163864321262,0.43273401121658356,1.2307380272352821,1,0.2244616917979362,0.07207077472302661,0.25107597768252493,0.45239155579652024
Run4_196163864324340,0.562593441113507,1.0794397074161317,6,0.13422486301394443,0.04398848013303147,0.2577953659952478,0.5639912908577805
Run4_196163864324443,0.5417807509544595,0.9017487496254492,2,0.6971040933017083,0.03885702998767253,0.09484485404966263,0.16919402266098024
Run4_196163864475485,0.7198832502910071,0.6534504501997991,7,0.044631209091140926,0.015300972606131275,0.8017795052206714,0.13828831308205172
Run4_196163864586091,0.0327814026988957,1.3139586591623522,0,0.3015197513762668,0.12279417340986148,0.20878794730872854,0.36689812790515375
Run4_196163883427750,0.491121446648606,1.2284246454729137,4,0.22222029096712131,0.07132029039939354,0.25219277660045525,0.454266642033037
Run4_196163883683061,0.13188900566069986,1.307921720603176,1,0.3029128011959045,0.11643819067867739,0.21027631864396865,0.3703726894814609
Run4_196163883715494,0.45697598927183647,1.24298634925355,4,0.35907124199122764,0.06789419655055721,0.20472515485381898,0.3683094066044087
Run4_196174306465580,0.42120360111708866,1.2322256401872764,1,0.225973193350964,0.0725660757738615,0.25027456276531157,0.4511861681098714
Run4_196174351822062,0.04815771817607678,1.3135979836607212,0,0.3017514045573398,0.12240335389438642,0.20882764253625488,0.36701759901202996
Run4_196174352079662,0.5314008601358545,1.1430051131162975,4,0.14862134701891636,0.04887960249287131,0.31055667273351284,0.4919423777547038
Run4_196174352137451,0.6316115898998381,0.3790342615693233,5,0.02646706498027161,0.9159438111705989,0.021609943682473595,0.03597918016665795
Run4_196180748389739,0.9347201546313115,0.031234963018781238,8,0.9957907179267745,0.0,0.0,0.0
Run4_196180748720476,0.03387176603555117,1.3143560226979216,0,0.30126012176443395,0.12322658974757962,0.20874520478911224,0.3667680836988846
Run4_196180763692382,0.7497561055126951,0.36955112454576694,3,0.02627488756848284,0.0,0.05063707620460625,0.9144385823657493
Run4_196180775390052,0.4180519429559739,1.23141383948407,1,0.2250098340437239,0.07227395549273578,0.2509398315673502,0.4517763788961973
Run4_196180775394589,0.381032908476708,1.239679565830209,1,0.23302960296375855,0.07512217546006833,0.24709056711159844,0.44475765446458243
Run4_196180776012636,0.18174323155048402,1.290846466817539,0,0.3343488435068461,0.10185379823052697,0.20366943331011897,0.36012792495252066
Run4_196527701277405,0.5102536137942976,0.9372879284939226,2,0.6767222080350987,0.04155694084612485,0.10120380074779178,0.18051705037100904
Run4_196527701290212,0.6544888729620798,0.17577955631847575,5,0.010055697455831078,0.9680643242918296,0.0,0.013669658903759546
Run4_196527701473701,0.2120081283029332,1.2922142965532994,1,0.2864654251454577,0.10259714563219989,0.22035823905584703,0.3905791901665065
Run4_196527715968884,0.4602641921733178,1.228181605331925,4,0.22217154522640606,0.07127801701245663,0.25197238910647085,0.4545780486546742
Run4_196527729007907,0.5270870180617574,1.1073392567098717,7,0.1191125914618724,0.03972792203955833,0.45482449835005917,0.38633498814851125
Run4_196638162774388,0.14462652622485075,1.2665377669923317,0,0.3862413945303499,0.09106443461357572,0.1886256148553473,0.33406855600074176
Run4_196638162962283,0.18233126643525616,1.2996946153058144,1,0.3011595490619235,0.10842917561245667,0.2133895640060399,0.3770217113195921
Run4_196638189734252,0.6527086440909496,0.8974796923467605,6,0.09245123257932661,0.030413323121140128,0.18825613324922527,0.688879311050313
Run4_196715472336692,0.5676807595414205,1.1969600059114358,4,0.4533961925148722,0.06130998862705716,0.17332161980769722,0.31197219905038936
Run4_196715486272436,0.7636100232518639,0.32389808654684593,3,0.022107887574819865,0.0,0.04260893386551689,0.928005463737509
Run4_196715499613470,0.06649727350578742,1.3131008410216565,0,0.3020051947327589,0.12186692445107696,0.20890490084596636,0.3672229799702092
Run4_197058291190516,0.386428026741887,1.2383847356487072,4,0.23176005129469926,0.07466316738343391,0.24768449832305045,0.44589228299882405
Run4_197058310363493,0.022798846154298967,1.314095004259093,0,0.3014313328729611,0.12294232741768106,0.2087731132404963,0.36685322646887186
Run4_197060142685020,0.5821243093213748,1.0691841769226664,6,0.10737557301349063,0.035999336998562045,0.5119090899266366,0.3447160000613104
Run4_197060142753630,0.4844011796747592,1.222556755646148,4,0.21738431194206242,0.0697464040850784,0.25322638824098137,0.45964289573188566
Run4_197060143499614,0.4256188782475621,1.2314601173178867,4,0.22515831906439504,0.07230728916864597,0.250738842338957,0.4517955494280098
Run4_197060157630893,0.4718807449818806,1.2287180881619242,4,0.2224915240686436,0.07141175464749636,0.2520746407045581,0.45402208057930976
Run4_197060157631339,0.32342254619106614,1.2352281821303328,1,0.40808129516512254,0.07209341363543326,0.18733419153929146,0.3324910996601674
Run4_197060188821364,0.3730956707609452,1.2479297192955814,1,0.24126775250551957,0.07817853730643591,0.24332729929303967,0.4372264108950133
Run4_197060189186996,0.40766780577884265,1.0209983512615295,2,0.6239674373764285,0.04885977226100378,0.11757724707130374,0.209595543291288
Run4_197068881843939,0.7975924569885126,0.3604415764357871,8,0.9183741951391008,0.010460899984112522,0.02556208277167748,0.04560282210511761
Run4_197068894419747,0.042501345020047064,1.3137055223449383,0,0.3016814381761302,0.1225197092717577,0.208816178579865,0.3669826739722579
Run4_197135438833971,0.10045276120914631,1.310456098041941,0,0.30274419295762195,0.11905810070933952,0.2095188379577974,0.36867886837525277
Run4_197135438919981,0.021248237029269056,1.3141151092657144,0,0.30141827446912384,0.12296419309138532,0.20877092713229073,0.36684660530721047
Run4_197135439391588,0.4904112535247651,1.226953177643249,4,0.21979270807806764,0.07060798911534467,0.25493716523036253,0.4546621375762327
Run4_197135439641387,0.1252132142221278,1.3072863405481123,1,0.3034464107623712,0.11579246455619731,0.21028834630758209,0.37047277837386156
Run4_197135453580061,0.08101511633771144,1.3123677553034305,0,0.3022775702517348,0.12108067307594494,0.2090535002976088,0.3675882563747222
Run4_197135453611955,0.5165437941103665,1.1260389907631105,6,0.15187951956327173,0.049581105925916316,0.2704638124056941,0.5280755621051229
Run4_197135454132643,0.45346488368855253,1.1466297875161433,3,0.16528650568833117,0.053641504552556396,0.2633080392821972,0.5177639504769213
Run4_197135454296292,0.5978145181556948,0.6454851071113669,5,0.05431541900418618,0.8275008158247822,0.044347688225893356,0.07383607694514202
Run4_197135466157932,0.16587729754985786,1.3011001809800393,0,0.3029423620315503,0.10972373814891156,0.21235784941377764,0.3749760504057726
Run4_197135466416878,0.6365783209835622,0.7327942627465402,6,0.06870860249692617,0.022618552561361513,0.13172504009963135,0.7769478048420859
Run4_197135466941678,0.5644912311423133,0.882355507108606,2,0.7078001121713802,0.0374704710192469,0.09149956375050927,0.16322985305888707
Run4_197135466948318,0.6905374031008634,0.10692362305467473,5,0.0,0.9825106824208595,0.0,0.0
Run4_197135485528990,0.5500556519860709,0.9958259786222701,3,0.11616069923509578,0.03808812902107923,0.21512369038524048,0.6306274813585893
Run4_197135485552878,0.6289182616703385,0.7535206056542804,3,0.07177010359206346,0.023627306431107165,0.13736121691215616,0.7672413730646783
Run4_197135485581533,0.2289150756205891,1.2456209509516123,1,0.41387860245568553,0.08253306539470695,0.18147915807741555,0.322109174072208
Run4_197135485585203,0.4764647282143513,0.95479441279851,2,0.6662623434205075,0.04294983560160674,0.10446518622577004,0.18632263475213984
Run4_197135485812014,0.027027411675969924,1.314051693818331,0,0.3014595237087031,0.1228952413261273,0.20877779592600293,0.36686743903917707
Run4_197145237276596,0.49044254029335693,1.2283833314696597,4,0.22218225169111672,0.07131048583459901,0.25219964792978644,0.45430761454450513
Run4_197145251755765,0.5589742078588632,0.992854785807396,6,0.11527428944031645,0.037806351289291856,0.21449809877621592,0.6324212604941807
Run4_197145264282395,0.4151038860060725,1.2451054472733902,4,0.2528899867730272,0.07379777156552442,0.24033592111252075,0.43297632054893576
Run4_197145264867251,0.4813039196371116,1.2279031725699951,4,0.22183060424259946,0.07118504724925971,0.2522069141688048,0.45477743433934426
Run4_197145283116443,0.45135634929433305,1.218056528132712,3,0.21407230482385567,0.06863347135299544,0.2534475078499291,0.46384671597322696
Run4_197185770539308,0.07278258740544559,1.3148449860273024,0,0.30078598928372313,0.12376113875766558,0.20874654011201288,0.3667063318466094
Run4_197185771091806,0.4275519143796915,1.2431966477177738,1,0.2321544013085655,0.07562762007225443,0.25267169851191906,0.43954628010726876
Run4_197185771095918,0.26025324963128793,1.2752653960180416,1,0.2684538815927885,0.0913806486611591,0.2300292586225855,0.41013621112347737
Run4_197185797798310,0.4193754558297455,1.2330478270579055,1,0.22681105178324118,0.07283247399972913,0.24986551074424973,0.4504909634727882
Run4_197185798289702,0.5358041056575644,0.9446302935792437,3,0.10482076943490361,0.03446006846080782,0.19704460540388932,0.663674556700404
Run4_197185798523307,0.15949047463784247,1.2997779874146242,0,0.3158825562808628,0.1087022626569055,0.20808719027741196,0.3673279907848317
Run4_197185798555446,0.9289946389360796,0.03399806931418542,8,0.9953568344404242,0.0,0.0,0.0
Run4_197185817500901,0.022082676597502588,1.314108325982012,0,0.30142265767648285,0.12295681513818034,0.20877167290241916,0.36684885428292835
Run4_197188186917733,0.0174581351224322,1.314135270957086,0,0.301405143500709,0.12298612532789295,0.20876874598132591,0.36683998519008226
Run4_197188201133868,0.1298359143634258,1.3061750206677378,0,0.30387588574827806,0.11467257897227755,0.21048529171656077,0.37096624356289565
Run4_197188201629548,0.05153034084980003,1.3134797459067673,0,0.3018150170058299,0.1222755216474227,0.20884494130140122,0.3670645200453567
Run4_197188201921270,0.6340178863081112,0.7464891898433141,3,0.07072973654770306,0.023282960240742886,0.13542135640490183,0.7705659468066575
Run4_197188213688678,0.470571918100035,0.9616873683595346,2,0.6620897640736774,0.04354148436487525,0.10575640884199568,0.18861234271947694
Run4_197188213762932,0.5881138504792514,1.0627994440663144,7,0.10573229564168124,0.03547481893394571,0.5198888485403081,0.33890403688406445
Run4_197188214241589,0.541935849759957,1.1247132484299245,6,0.15311363431910827,0.04992878588620045,0.26506565602008936,0.5318919237746071
Run4_197188232853405,0.522696787196667,1.1402826990901187,4,0.16166549298022184,0.05255361744716923,0.26378529849833426,0.5219955910742798
Run4_197206037621533,0.10865805007373316,1.2946356439483142,0,0.3430941684224284,0.10673974659784821,0.1990450634393472,0.35112102154038854
Run4_197206038173997,0.12692561312941916,1.3072720434579312,0,0.3034276464552746,0.11577794511070673,0.21029953484847924,0.37049487358555155
Run4_197206064909726,0.28946769383223314,1.2708100016651753,1,0.2635827260244737,0.08893285665232695,0.23245655602002935,0.4150278613031799
Run4_197206064937763,0.4783897052625217,0.9517612920577744,2,0.6681045992403438,0.042715425613749365,0.10388780371757234,0.18529217142835938
Run4_197206083562724,0.5051196585589741,1.1458860390763825,6,0.14997930829805045,0.049314239523519175,0.3111355914062194,0.4895708607722146
Run4_197206084074741,0.6098707339480114,0.8039541662465813,3,0.07955335557619189,0.026187877274754603,0.15175149655127135,0.7425072705977875
Run4_197213554326326,0.0039415853090706875,1.3141892008551284,0,0.3013699841087912,0.1230448158624741,0.20876291669840538,0.36682228333033956
Run4_197213568552292,0.4678166337839122,1.2292963105683155,4,0.22292649395294759,0.0715674144074289,0.25204234381986235,0.4534637478197684
Run4_197213568841971,0.529895352952761,1.163330830926414,6,0.15648694322798623,0.051416503394543525,0.3240353157724511,0.468061237605023
Run4_197213569072421,0.23505945902233094,1.2886566597662965,1,0.2825830393536919,0.09998691745514254,0.22250680204722006,0.3949232411439564
Run4_197213581065459,0.6840161145652438,0.6629449658215175,2,0.8117380020200209,0.024127050539489863,0.05895646342131579,0.10517848401919086
Run4_197213581699892,0.8206758716903402,0.2844242079762444,8,0.9399113589482628,0.0,0.01881746610425051,0.0335704084399576
Run4_197213600213404,0.19154050584153692,1.367274005356842,0,0.24736091528190338,0.22861779136760735,0.1946825178828999,0.32933877546759815
Run4_197256772020964,0.2934461475526379,1.271211301364072,1,0.26355673007507024,0.08921694843438058,0.23241512176443702,0.41481119972612185
Run4_197256786963700,0.4737211260399007,1.2225284950399846,4,0.20928377477180654,0.06765724415923421,0.27146550439452605,0.4515934766744394
Run4_197256787159403,0.6628266221126339,0.13348285693336137,5,0.0,0.9771588660212807,0.0,0.0
Run4_197256799016862,0.4790824088021039,1.2290868425208852,4,0.22272837649017646,0.07150083352352112,0.2521348068406164,0.45363598314569387
Run4_197256799250723,0.7613870248945624,0.3651378064602521,3,0.025856788902197402,0.0,0.049850473794794486,0.9157809181592675
Run4_197256818116965,0.5631090932017684,0.985794123526675,3,0.11376609747198559,0.03731771080138658,0.21166205620395367,0.6372541355226794
Run4_197256818408876,0.4287142726567666,0.9951355470518624,2,0.6410861044441347,0.046461823638665606,0.1122718115194711,0.20018026039775283
Run4_197264019405222,0.48847815745371936,1.22833741843633,4,0.2220922639924623,0.07128493792729516,0.25231146191445963,0.45431133616579045
Run4_197264019712876,0.3167659104625892,1.3626685660870803,5,0.21936673982999239,0.3061366337291185,0.17766014009921283,0.2968364863416838
Run4_197264019733939,0.5183007949974864,1.2201134931199729,4,0.21513720684433105,0.06905782391776381,0.25416378247135996,0.46164118676655297
Run4_197264019998963,0.4032032830151282,1.2365854849999307,4,0.23006688756596652,0.07402889622589498,0.24845845474186742,0.4474457614662789
Run4_197264020196652,0.2576616197868595,1.2761630945325344,1,0.26920944980231887,0.09193088737217775,0.22960624335396762,0.4092534194715462
Run4_197264034450291,0.23727558707911334,1.2538498813605925,1,0.3972022519545211,0.0835800468905173,0.18707403634425512,0.33214366481072144
Run4_197264034707699,0.678601311469063,0.10898022150395317,5,0.0,0.9821068849496463,0.0,0.0
Run4_197264047290742,0.0340666170128004,1.3145513853482877,0,0.3011322248321816,0.12343990683879917,0.20872405470466285,0.36670381362436705
Run4_197264047302493,0.4430594726522852,0.9814846267976582,2,0.6498029989875206,0.04524585714391726,0.10956888293313707,0.1953822609354501
Run4_197264065882923,0.023289491349670798,1.314090292921552,0,0.3014344269318586,0.12293720432642424,0.2087736132398591,0.36685475550186813
Run4_199865979857267,0.010647408777242432,1.3141618069339795,0,0.3013878512611999,0.12301499927152659,0.20876587634109478,0.3668312731261889
Run4_199865992341405,0.04118017439503317,1.3137396223252633,0,0.30166001166607465,0.12255663800817512,0.20881226360118788,0.36697108672457357
Run4_199934550169390,0.08259128898199214,1.3150207925971134,0,0.3006042032849376,0.12395412244675676,0.20875082626300862,0.3666908480053083
Run4_199934565079284,0.6225161402191335,1.093729850724437,6,0.12822125569424367,0.0422578408032045,0.29792417122452625,0.5315967322780295
Run4_199934577105764,0.6660737969423015,0.12404260631626732,5,0.0,0.9790945401964422,0.0,0.0
Run4_199934577659107,0.5153229045084269,0.9270175772307563,2,0.6827217387236277,0.04075507837359991,0.0993339440228019,0.17718923887999516
Run4_199934596467430,0.6265746776269178,0.4140627485300375,5,0.02971086702309293,0.905641889244347,0.02425845720365251,0.040388786528909926
Run4_199944362187108,0.22711399207309949,1.247315618386137,1,0.4110605644718995,0.08289787648407365,0.18236432086360568,0.3236772381804372
Run4_199944362671019,0.07436720033301168,1.3134333965764702,0,0.3017701454836797,0.12222515528793229,0.20887654089974184,0.3671281583286574
Run4_199944362907939,0.7384631717081489,0.5631233898928432,8,0.8508946513179371,0.019108860761910915,0.04669409718169537,0.08330239073847148
Run4_199944374730037,0.39512823538103964,1.2349544544271762,4,0.22840593258111266,0.07347026023496003,0.24929227334394283,0.44883153383999225
Run4_199944375287029,0.5617739148975838,0.9919593676208969,3,0.11514225587676476,0.03776222359605336,0.21399378350781692,0.6331017370193699
Run4_199944394140389,0.4944479184696537,0.9576895456793266,2,0.6642840799370437,0.04293900264237362,0.10515656863871868,0.1876203487818874
Run4_199962332941109,0.41029548746875294,1.173790328134194,2,0.48828334087696923,0.06091873651027216,0.16154379017099055,0.28925413244178516
Run4_199962332948397,0.7431656267431368,0.38767939596205486,3,0.02799414261562204,0.0,0.05394917320371319,0.9088412669224673
Run4_199962333473700,0.05510256466124293,1.3134287317174567,0,0.3018448908215142,0.12222043139311403,0.20885152319579298,0.36708315458958957
Run4_199962347296556,0.46507760641176615,1.1783567072761663,1,0.1848199100492829,0.05942564255239345,0.26070558953905687,0.49504885785927355
Run4_199962347330923,0.5121008655456709,1.13325377622521,7,0.13107230052825083,0.04355806797805054,0.4188790762239653,0.40649055526973565
Run4_199962347334366,0.4542461729638644,1.222084068797623,4,0.20806805640234086,0.06734062766920364,0.27363666300392264,0.45095465292453957
Run4_199962347555572,0.5708052362449101,0.8759917119397036,2,0.7112476078715958,0.03702681568232444,0.09042043895187318,0.16130513749423045
Run4_199962347858356,0.226234388838861,1.2906941826691503,1,0.28462473748619305,0.10147986759711647,0.22134243255294755,0.39255296236375375
Run4_199962360145780,0.7719051929607104,0.30716079093410414,3,0.020638485260351516,0.0,0.03977676373413924,0.9327907499780337
Run4_199962360694622,0.5203302232367127,0.9184067452411844,2,0.6876716496916206,0.0400841924829764,0.0977937502031998,0.17445040762222672
Run4_199962360724702,0.72719308914157,0.6636369576698395,7,0.04562888550210145,0.015610227589689857,0.7969715238817627,0.14178936302644293
Run4_199962378819491,0.6386655647532538,0.31920311425515047,5,0.021205515592417363,0.9326538539808936,0.017313971082560446,0.028826659344130163
Run4_199962379380446,0.6847563492195987,0.10741211044337634,5,0.0,0.9824149385829379,0.0,0.0
Run4_200348208621342,0.7166934644014229,0.4954361599364196,6,0.038994074378154595,0.012836495600817312,0.07513155894199101,0.8730378710790413
Run4_200348208917275,0.5379078715512744,0.9024317936598654,2,0.6967255919240143,0.0389112453030013,0.09496183435748981,0.16940132841551855
Run4_200348223530852,0.4873341328305188,1.2056987647541095,6,0.18910119021552554,0.06155942853842645,0.2963550351314966,0.45298434611455723
Run4_200348223789276,0.7211777832997806,0.5698910283003968,8,0.84837306804189,0.01943201874495313,0.04748376070201118,0.08471115251116035
Run4_200348224044405,0.04486075003308704,1.3136503859002673,0,0.30171593318614,0.12246002858214919,0.20882255224179286,0.3670014859899286
Run4_200348236175710,0.5151976475205738,0.9316755314371477,2,0.6800135548749988,0.04111814076737512,0.10017769636085085,0.17869060799679926
Run4_200348236637916,0.14433837250084328,1.256712426207315,2,0.399582935242,0.08680672970768753,0.18521964604688745,0.32839068900344054
Run4_200348236667243,0.46015620552744724,1.2290474376639107,4,0.22298488616685272,0.07152561910277391,0.2516800904690388,0.45380940426134214
